OrderID;Order Date;Product Name;Unit Sold;Unit Price;Category;Supplier Name;Supplier City;Supplier Country;Units In Stock;Units On Order;Reorder Level
10335;22/10/1996;Manjimup Dried Apples;48;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10336;23/10/1996;Chef Anton's Cajun Seasoning;18;22;Condiments;New Orleans Cajun Delights;New Orleans;USA;53;0;0
10337;24/10/1996;Tunnbröd;40;9;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;61;0;25
10337;24/10/1996;Gumbär Gummibärchen;24;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
10337;24/10/1996;Inlagd Sill;20;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
10337;24/10/1996;Gravad lax;28;26;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;11;50;25
10337;24/10/1996;Mozzarella di Giovanni;25;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10338;25/10/1996;Alice Mutton;20;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
10338;25/10/1996;Nord-Ost Matjeshering;15;25,89;Seafood;Nord-Ost-Fisch Handelsgesellschaft mbH;Cuxhaven;Germany;10;0;15
10339;28/10/1996;Chef Anton's Cajun Seasoning;10;22;Condiments;New Orleans Cajun Delights;New Orleans;USA;53;0;0
10339;28/10/1996;Alice Mutton;70;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
10339;28/10/1996;Tarte au sucre;28;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10340;29/10/1996;Carnarvon Tigers;20;62,5;Seafood;Pavlova, Ltd.;Melbourne;Australia;42;0;0
10340;29/10/1996;Jack's New England Clam Chowder;12;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10340;29/10/1996;Ipoh Coffee;40;46;Beverages;Leka Trading;Singapore;Singapore;17;10;25
10341;29/10/1996;Geitost;8;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
10341;29/10/1996;Raclette Courdavault;9;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10342;30/10/1996;Chang;24;19;Beverages;Exotic Liquids;London;UK;17;40;25
10342;30/10/1996;Gorgonzola Telino;56;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10342;30/10/1996;Inlagd Sill;40;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
10342;30/10/1996;Pâté chinois;40;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
10343;31/10/1996;Wimmers gute Semmelknödel;50;33,25;Grains/Cereals;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;22;80;30
10343;31/10/1996;Scottish Longbreads;4;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
10343;31/10/1996;Lakkalikööri;15;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10344;01/11/1996;Chef Anton's Cajun Seasoning;35;22;Condiments;New Orleans Cajun Delights;New Orleans;USA;53;0;0
10344;01/11/1996;Northwoods Cranberry Sauce;70;40;Condiments;Grandma Kelly's Homestead;Ann Arbor;USA;6;0;0
10345;04/11/1996;Northwoods Cranberry Sauce;70;40;Condiments;Grandma Kelly's Homestead;Ann Arbor;USA;6;0;0
10345;04/11/1996;Teatime Chocolate Biscuits;80;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
10345;04/11/1996;Singaporean Hokkien Fried Mee;9;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
10346;05/11/1996;Alice Mutton;36;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
10346;05/11/1996;Gnocchi di nonna Alice;20;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10347;06/11/1996;NuNuCa Nuß-Nougat-Creme;10;14;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;76;0;30
10347;06/11/1996;Chartreuse verte;50;18;Beverages;Aux joyeux ecclésiastiques;Paris;France;69;0;5
10347;06/11/1996;Boston Crab Meat;4;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
10347;06/11/1996;Rhönbräu Klosterbier;6;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10348;07/11/1996;Chai;15;18;Beverages;Exotic Liquids;London;UK;39;0;10
10348;07/11/1996;Tunnbröd;25;9;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;61;0;25
10349;08/11/1996;Tourtière;24;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10350;11/11/1996;Valkoinen suklaa;15;16,25;Confections;Karkki Oy;Lappeenranta;Finland;65;0;30
10350;11/11/1996;Gudbrandsdalsost;18;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10351;11/11/1996;Côte de Blaye;20;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
10351;11/11/1996;Jack's New England Clam Chowder;13;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10351;11/11/1996;Gula Malacca;77;19,45;Condiments;Leka Trading;Singapore;Singapore;27;0;15
10351;11/11/1996;Louisiana Fiery Hot Pepper Sauce;10;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
10352;12/11/1996;Guaraná Fantástica;10;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10352;12/11/1996;Tourtière;20;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10353;13/11/1996;Queso Cabrales;12;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10353;13/11/1996;Côte de Blaye;50;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
10354;14/11/1996;Chai;12;18;Beverages;Exotic Liquids;London;UK;39;0;10
10354;14/11/1996;Thüringer Rostbratwurst;4;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
10355;15/11/1996;Guaraná Fantástica;25;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10355;15/11/1996;Ravioli Angelo;25;19,5;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;36;0;20
10356;18/11/1996;Gorgonzola Telino;30;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10356;18/11/1996;Pâté chinois;12;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
10356;18/11/1996;Gudbrandsdalsost;20;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10357;19/11/1996;Ikura;30;31;Seafood;Tokyo Traders;Tokyo;Japan;31;0;0
10357;19/11/1996;Gumbär Gummibärchen;16;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
10357;19/11/1996;Camembert Pierrot;8;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10358;20/11/1996;Guaraná Fantástica;10;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10358;20/11/1996;Sasquatch Ale;10;14;Beverages;Bigfoot Breweries;Bend;USA;111;0;15
10358;20/11/1996;Inlagd Sill;20;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
10359;21/11/1996;Pavlova;56;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
10359;21/11/1996;Gorgonzola Telino;70;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10359;21/11/1996;Camembert Pierrot;80;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10360;22/11/1996;Rössle Sauerkraut;30;45,6;Produce;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;26;0;0
10360;22/11/1996;Thüringer Rostbratwurst;35;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
10360;22/11/1996;Côte de Blaye;10;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
10360;22/11/1996;Maxilaku;35;20;Confections;Karkki Oy;Lappeenranta;Finland;10;60;15
10360;22/11/1996;Tourtière;28;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10361;22/11/1996;Chartreuse verte;54;18;Beverages;Aux joyeux ecclésiastiques;Paris;France;69;0;5
10361;22/11/1996;Camembert Pierrot;55;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10362;25/11/1996;NuNuCa Nuß-Nougat-Creme;50;14;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;76;0;30
10362;25/11/1996;Manjimup Dried Apples;20;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10362;25/11/1996;Tourtière;24;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10363;26/11/1996;Gorgonzola Telino;20;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10363;26/11/1996;Rhönbräu Klosterbier;12;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10363;26/11/1996;Lakkalikööri;12;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10364;26/11/1996;Gudbrandsdalsost;30;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10364;26/11/1996;Flotemysost;5;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10365;27/11/1996;Queso Cabrales;24;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10366;28/11/1996;Louisiana Fiery Hot Pepper Sauce;5;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
10366;28/11/1996;Original Frankfurter grüne Soße;5;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10367;28/11/1996;Sasquatch Ale;36;14;Beverages;Bigfoot Breweries;Bend;USA;111;0;15
10367;28/11/1996;Tourtière;18;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10367;28/11/1996;Louisiana Fiery Hot Pepper Sauce;15;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
10367;28/11/1996;Original Frankfurter grüne Soße;7;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10368;29/11/1996;Sir Rodney's Scones;5;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10368;29/11/1996;Rössle Sauerkraut;13;45,6;Produce;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;26;0;0
10368;29/11/1996;Ravioli Angelo;25;19,5;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;36;0;20
10368;29/11/1996;Wimmers gute Semmelknödel;35;33,25;Grains/Cereals;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;22;80;30
10369;02/12/1996;Thüringer Rostbratwurst;20;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
10369;02/12/1996;Gnocchi di nonna Alice;18;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10370;03/12/1996;Chai;15;18;Beverages;Exotic Liquids;London;UK;39;0;10
10370;03/12/1996;Wimmers gute Semmelknödel;30;33,25;Grains/Cereals;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;22;80;30
10370;03/12/1996;Longlife Tofu;20;10;Produce;Tokyo Traders;Tokyo;Japan;4;20;5
10371;03/12/1996;Inlagd Sill;6;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
10372;04/12/1996;Sir Rodney's Marmalade;12;81;Confections;Specialty Biscuits, Ltd.;Manchester;UK;40;0;0
10372;04/12/1996;Côte de Blaye;40;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
10372;04/12/1996;Camembert Pierrot;70;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10372;04/12/1996;Mozzarella di Giovanni;42;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10373;05/12/1996;Escargots de Bourgogne;80;13,25;Seafood;Escargots Nouveaux;Montceau;France;62;0;20
10373;05/12/1996;Flotemysost;50;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10374;05/12/1996;Gorgonzola Telino;30;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10374;05/12/1996;Escargots de Bourgogne;15;13,25;Seafood;Escargots Nouveaux;Montceau;France;62;0;20
10375;06/12/1996;Tofu;15;23,25;Produce;Mayumi's;Osaka;Japan;35;0;0
10375;06/12/1996;Tourtière;10;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10376;09/12/1996;Gorgonzola Telino;42;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10377;09/12/1996;Rössle Sauerkraut;20;45,6;Produce;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;26;0;0
10377;09/12/1996;Chartreuse verte;20;18;Beverages;Aux joyeux ecclésiastiques;Paris;France;69;0;5
10378;10/12/1996;Flotemysost;6;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10379;11/12/1996;Jack's New England Clam Chowder;8;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10379;11/12/1996;Vegie-spread;16;43,9;Condiments;Pavlova, Ltd.;Melbourne;Australia;24;0;5
10379;11/12/1996;Louisiana Fiery Hot Pepper Sauce;20;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
10380;12/12/1996;Nord-Ost Matjeshering;18;25,89;Seafood;Nord-Ost-Fisch Handelsgesellschaft mbH;Cuxhaven;Germany;10;0;15
10380;12/12/1996;Perth Pasties;20;32,8;Meat/Poultry;G'day, Mate;Sydney;Australia;0;0;0
10380;12/12/1996;Camembert Pierrot;6;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10380;12/12/1996;Outback Lager;30;15;Beverages;Pavlova, Ltd.;Melbourne;Australia;15;10;30
10381;12/12/1996;Longlife Tofu;14;10;Produce;Tokyo Traders;Tokyo;Japan;4;20;5
10382;13/12/1996;Chef Anton's Gumbo Mix;32;21,35;Condiments;New Orleans Cajun Delights;New Orleans;USA;0;0;0
10382;13/12/1996;Carnarvon Tigers;9;62,5;Seafood;Pavlova, Ltd.;Melbourne;Australia;42;0;0
10382;13/12/1996;Thüringer Rostbratwurst;14;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
10382;13/12/1996;Geitost;60;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
10382;13/12/1996;Longlife Tofu;50;10;Produce;Tokyo Traders;Tokyo;Japan;4;20;5
10383;16/12/1996;Konbu;20;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
10383;16/12/1996;Valkoinen suklaa;15;16,25;Confections;Karkki Oy;Lappeenranta;Finland;65;0;30
10383;16/12/1996;Gnocchi di nonna Alice;20;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10384;16/12/1996;Sir Rodney's Marmalade;28;81;Confections;Specialty Biscuits, Ltd.;Manchester;UK;40;0;0
10384;16/12/1996;Camembert Pierrot;15;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10385;17/12/1996;Uncle Bob's Organic Dried Pears;10;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
10385;17/12/1996;Camembert Pierrot;20;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10385;17/12/1996;Scottish Longbreads;8;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
10386;18/12/1996;Guaraná Fantástica;15;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10386;18/12/1996;Sasquatch Ale;10;14;Beverages;Bigfoot Breweries;Bend;USA;111;0;15
10387;18/12/1996;Guaraná Fantástica;15;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10387;18/12/1996;Rössle Sauerkraut;6;45,6;Produce;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;26;0;0
10387;18/12/1996;Raclette Courdavault;12;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10387;18/12/1996;Flotemysost;15;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10388;19/12/1996;Rogede sild;15;9,5;Seafood;Lyngbysild;Lyngby;Denmark;5;70;15
10388;19/12/1996;Filo Mix;20;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10388;19/12/1996;Perth Pasties;40;32,8;Meat/Poultry;G'day, Mate;Sydney;Australia;0;0;0
10389;20/12/1996;Ikura;16;31;Seafood;Tokyo Traders;Tokyo;Japan;31;0;0
10389;20/12/1996;Pâté chinois;15;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
10389;20/12/1996;Tarte au sucre;20;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10389;20/12/1996;Outback Lager;30;15;Beverages;Pavlova, Ltd.;Melbourne;Australia;15;10;30
10390;23/12/1996;Gorgonzola Telino;60;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10390;23/12/1996;Steeleye Stout;40;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
10390;23/12/1996;Spegesild;45;12;Seafood;Lyngbysild;Lyngby;Denmark;95;0;0
10390;23/12/1996;Mozzarella di Giovanni;24;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10391;23/12/1996;Konbu;18;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
10392;24/12/1996;Gudbrandsdalsost;50;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10393;25/12/1996;Chang;25;19;Beverages;Exotic Liquids;London;UK;17;40;25
10393;25/12/1996;Tofu;42;23,25;Produce;Mayumi's;Osaka;Japan;35;0;0
10393;25/12/1996;NuNuCa Nuß-Nougat-Creme;7;14;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;76;0;30
10393;25/12/1996;Gumbär Gummibärchen;70;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
10393;25/12/1996;Gorgonzola Telino;32;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10394;25/12/1996;Konbu;10;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
10394;25/12/1996;Tarte au sucre;10;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10395;26/12/1996;Spegesild;28;12;Seafood;Lyngbysild;Lyngby;Denmark;95;0;0
10395;26/12/1996;Perth Pasties;70;32,8;Meat/Poultry;G'day, Mate;Sydney;Australia;0;0;0
10395;26/12/1996;Gudbrandsdalsost;8;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10396;27/12/1996;Tunnbröd;40;9;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;61;0;25
10396;27/12/1996;Flotemysost;60;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10396;27/12/1996;Mozzarella di Giovanni;21;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10397;27/12/1996;Sir Rodney's Scones;10;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10397;27/12/1996;Manjimup Dried Apples;18;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10398;30/12/1996;Steeleye Stout;30;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
10398;30/12/1996;Pâté chinois;120;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
10399;31/12/1996;Scottish Longbreads;60;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
10399;31/12/1996;Flotemysost;30;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10399;31/12/1996;Lakkalikööri;35;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10399;31/12/1996;Original Frankfurter grüne Soße;14;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10400;01/01/1997;Thüringer Rostbratwurst;21;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
10400;01/01/1997;Steeleye Stout;35;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
10400;01/01/1997;Maxilaku;30;20;Confections;Karkki Oy;Lappeenranta;Finland;10;60;15
10401;01/01/1997;Nord-Ost Matjeshering;18;25,89;Seafood;Nord-Ost-Fisch Handelsgesellschaft mbH;Cuxhaven;Germany;10;0;15
10401;01/01/1997;Gnocchi di nonna Alice;70;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10401;01/01/1997;Louisiana Fiery Hot Pepper Sauce;20;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
10401;01/01/1997;Flotemysost;60;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10402;02/01/1997;Tunnbröd;60;9;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;61;0;25
10402;02/01/1997;Vegie-spread;65;43,9;Condiments;Pavlova, Ltd.;Melbourne;Australia;24;0;5
10403;03/01/1997;Pavlova;21;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
10403;03/01/1997;Chocolade;70;12,75;Confections;Zaanse Snoepfabriek;Zaandam;Netherlands;15;70;25
10404;03/01/1997;Gumbär Gummibärchen;30;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
10404;03/01/1997;Singaporean Hokkien Fried Mee;40;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
10404;03/01/1997;Maxilaku;30;20;Confections;Karkki Oy;Lappeenranta;Finland;10;60;15
10405;06/01/1997;Aniseed Syrup;50;10;Condiments;Exotic Liquids;London;UK;13;70;25
10406;07/01/1997;Chai;10;18;Beverages;Exotic Liquids;London;UK;39;0;10
10406;07/01/1997;Sir Rodney's Scones;30;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10406;07/01/1997;Rössle Sauerkraut;42;45,6;Produce;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;26;0;0
10406;07/01/1997;Inlagd Sill;5;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
10406;07/01/1997;Boston Crab Meat;2;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
10407;07/01/1997;Queso Cabrales;30;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10407;07/01/1997;Gudbrandsdalsost;15;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10407;07/01/1997;Flotemysost;15;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10408;08/01/1997;Gravad lax;10;26;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;11;50;25
10408;08/01/1997;Tourtière;6;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10408;08/01/1997;Tarte au sucre;35;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10409;09/01/1997;Tofu;12;23,25;Produce;Mayumi's;Osaka;Japan;35;0;0
10409;09/01/1997;Sir Rodney's Scones;12;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10410;10/01/1997;Geitost;49;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
10410;10/01/1997;Raclette Courdavault;16;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10411;10/01/1997;Jack's New England Clam Chowder;25;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10411;10/01/1997;Gula Malacca;40;19,45;Condiments;Leka Trading;Singapore;Singapore;27;0;15
10411;10/01/1997;Raclette Courdavault;9;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10412;13/01/1997;Tofu;20;23,25;Produce;Mayumi's;Osaka;Japan;35;0;0
10413;14/01/1997;Chai;24;18;Beverages;Exotic Liquids;London;UK;39;0;10
10413;14/01/1997;Tarte au sucre;40;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10413;14/01/1997;Lakkalikööri;14;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10414;14/01/1997;Teatime Chocolate Biscuits;18;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
10414;14/01/1997;Geitost;50;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
10415;15/01/1997;Alice Mutton;2;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
10415;15/01/1997;Geitost;20;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
10416;16/01/1997;Teatime Chocolate Biscuits;20;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
10416;16/01/1997;Perth Pasties;10;32,8;Meat/Poultry;G'day, Mate;Sydney;Australia;0;0;0
10416;16/01/1997;Ravioli Angelo;20;19,5;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;36;0;20
10417;16/01/1997;Côte de Blaye;50;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
10417;16/01/1997;Spegesild;2;12;Seafood;Lyngbysild;Lyngby;Denmark;95;0;0
10417;16/01/1997;Scottish Longbreads;36;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
10417;16/01/1997;Original Frankfurter grüne Soße;35;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10418;17/01/1997;Chang;60;19;Beverages;Exotic Liquids;London;UK;17;40;25
10418;17/01/1997;Zaanse koeken;55;9,5;Confections;Zaanse Snoepfabriek;Zaandam;Netherlands;36;0;0
10418;17/01/1997;Sirop d'érable;16;28,5;Condiments;Forêts d'érables;Ste-Hyacinthe;Canada;113;0;25
10418;17/01/1997;Longlife Tofu;15;10;Produce;Tokyo Traders;Tokyo;Japan;4;20;5
10419;20/01/1997;Camembert Pierrot;60;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10419;20/01/1997;Gudbrandsdalsost;20;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
